Date, Open, High, Low, Close,,,,,
02/05/99,5453.67,5849.31,5849.31,5453.67,0,0.0%,0,,
02/04/99,5428.46,5809.52,5809.52,5428.46,0,0.0%,0,,
02/03/99,5383.65,5759.31,5759.31,5383.65,0,0.0%,0,,
02/02/99,5410.6,5786.25,5786.25,5410.6,0,0.0%,0,,
02/01/99,5447.85,5824.3,5824.3,5447.85,0,0.0%,0,,
01/29/99,5414.79,5799.13,5799.13,5414.79,0,0.0%,0,,
01/28/99,5392,5766.85,5766.85,5392,0,0.0%,0,,
01/27/99,5339.27,5708.99,5708.99,5339.27,0,0.0%,0,,
01/26/99,5230.07,5592.22,5592.22,5230.07,0,0.0%,0,,
01/25/99,5211.31,5580.9,5580.9,5211.31,0,0.0%,0,,
01/22/99,5216.3,5589.58,5589.58,5216.3,0,0.0%,0,,
01/21/99,5295.28,5670.06,5670.06,5295.28,0,0.0%,0,,
01/20/99,5345.63,5722.29,5722.29,5345.63,0,0.0%,0,,
01/19/99,5370.28,5755.54,5755.54,5370.28,0,0.0%,0,,
01/18/99,5335.61,5718.71,5718.71,5335.61,0,0.0%,0,,
01/15/99,5233.25,5614.75,5614.75,5233.25,0,0.0%,0,,
01/14/99,5282.77,5666.28,5666.28,5282.77,0,0.0%,0,,
01/13/99,5229.28,5615.6,5615.6,5229.28,0,0.0%,0,,
01/12/99,5459.57,5862.97,5862.97,5459.57,0,0.0%,0,,
01/11/99,5471.3,5880.28,5880.28,5471.3,0,0.0%,0,,
01/08/99,5398.3,5819.1,5819.1,5398.3,0,0.0%,0,,
01/07/99,5304.66,5727.45,5727.45,5304.66,0,0.0%,0,,
01/06/99,5253.79,5680.72,5680.72,5253.79,0,0.0%,0,,
01/05/99,5006.19,5425.24,5425.24,5006.19,0,0.0%,0,,
01/04/99,4989.21,5404.9,5404.9,4989.21,0,0.0%,0,,
12/31/98,5015.72,5430.48,5430.48,5015.72,0,0.0%,0,,
12/30/98,5032.9,5438.32,5438.32,5032.9,0,0.0%,0,,
12/29/98,5002.67,5396.46,5396.46,5002.67,0,0.0%,0,,
12/28/98,4968.4,5348.79,5348.79,4968.4,0,0.0%,0,,
12/24/98,4860.53,5238.82,5238.82,4860.53,0,0.0%,0,,
12/23/98,4807.01,5180.73,5180.73,4807.01,0,0.0%,0,,
12/22/98,4813.98,5182.15,5182.15,4813.98,0,0.0%,0,,
12/21/98,4796.74,5157.72,5157.72,4796.74,0,0.0%,0,,
12/18/98,4755.56,5108.72,5108.72,4755.56,0,0.0%,0,,
12/17/98,4780.49,5135.59,5135.59,4780.49,0,0.0%,0,,
12/15/98,4814.18,5171.72,5171.72,4814.18,0,0.0%,0,,
12/14/98,4804.21,5160.05,5160.05,4804.21,0,0.0%,0,,
12/11/98,4854.78,5215.4,5215.4,4854.78,0,0.0%,0,,
12/10/98,4885.02,5251.36,5251.36,4885.02,0,0.0%,0,,
12/09/98,4875.04,5235.98,5235.98,4875.04,0,0.0%,0,,
12/08/98,4854.74,5216.28,5216.28,4854.74,0,0.0%,0,,
12/07/98,4885.57,5247.59,5247.59,4885.57,0,0.0%,0,,
12/04/98,4840.97,5211.66,5211.66,4840.97,0,0.0%,0,,
12/03/98,4928.72,5299.24,5299.24,4928.72,0,0.0%,0,,
12/02/98,5007.15,5391.61,5391.61,5007.15,0,0.0%,0,,
12/01/98,4995.72,5387.67,5387.67,4995.72,0,0.0%,0,,
11/30/98,5200.18,5620.86,5620.86,5200.18,0,0.0%,0,,
11/27/98,5222.44,5655.75,5655.75,5222.44,0,0.0%,0,,
11/26/98,5263.87,5706.27,5706.27,5263.87,0,0.0%,0,,
11/25/98,5258.09,5702.07,5702.07,5258.09,0,0.0%,0,,
11/24/98,5311.77,5769.99,5769.99,5311.77,0,0.0%,0,,
11/23/98,5366.63,5825.33,5825.33,5366.63,0,0.0%,0,,
11/20/98,5318.17,5767.8,5767.8,5318.17,0,0.0%,0,,
11/19/98,5279.39,5731.62,5731.62,5279.39,0,0.0%,0,,
11/18/98,5247.66,5703.91,5703.91,5247.66,0,0.0%,0,,
11/17/98,5273.42,5735.71,5735.71,5273.42,0,0.0%,0,,
11/16/98,5292.08,5753.62,5753.62,5292.08,0,0.0%,0,,
11/13/98,5270.24,5730.69,5730.69,5270.24,0,0.0%,0,,
11/12/98,5263.2,5727.37,5727.37,5263.2,0,0.0%,0,,
11/11/98,5349.32,5821.64,5821.64,5349.32,0,0.0%,0,,
11/10/98,5310.94,5783.86,5783.86,5310.94,0,0.0%,0,,
11/09/98,5429.18,5916.06,5916.06,5429.18,0,0.0%,0,,
11/06/98,5524.1,6024.29,6024.29,5524.1,0,0.0%,0,,
11/05/98,5528.46,6030.66,6030.66,5528.46,0,0.0%,0,,
11/04/98,5570.15,6061.26,6061.26,5570.15,0,0.0%,0,,
11/03/98,5473.07,5958.97,5958.97,5473.07,0,0.0%,0,,
11/02/98,5488.36,5977.54,5977.54,5488.36,0,0.0%,0,,
10/30/98,5350.76,5828.32,5828.32,5350.76,0,0.0%,0,,
10/29/98,5268.17,5747.33,5747.33,5268.17,0,0.0%,0,,
10/28/98,5229.62,5709.25,5709.25,5229.62,0,0.0%,0,,
10/27/98,5258.96,5732.12,5732.12,5258.96,0,0.0%,0,,
10/26/98,5154.34,5625.04,5625.04,5154.34,0,0.0%,0,,
10/23/98,5141.2,5622,5622,5141.2,0,0.0%,0,,
10/22/98,5198.5,5683.58,5683.58,5198.5,0,0.0%,0,,
10/21/98,5245.55,5734.92,5734.92,5245.55,0,0.0%,0,,
10/20/98,5290.18,5764.91,5764.91,5290.18,0,0.0%,0,,
10/19/98,5145.72,5615.08,5615.08,5145.72,0,0.0%,0,,
10/16/98,5200.69,5653.3,5653.3,5200.69,0,0.0%,0,,
10/15/98,4926.66,5375.42,5375.42,4926.66,0,0.0%,0,,
10/14/98,4840.61,5275.52,5275.52,4840.61,0,0.0%,0,,
10/13/98,4763.66,5197.45,5197.45,4763.66,0,0.0%,0,,
10/12/98,4782.78,5212.82,5212.82,4782.78,0,0.0%,0,,
10/09/98,4632.63,5061.76,5061.76,4632.63,0,0.0%,0,,
10/08/98,4570.22,5002.99,5002.99,4570.22,0,0.0%,0,,
10/07/98,4712.28,5130.85,5130.85,4712.28,0,0.0%,0,,
10/06/98,4729.01,5116.61,5116.61,4729.01,0,0.0%,0,,
10/05/98,4630.81,5019.76,5019.76,4630.81,0,0.0%,0,,
10/02/98,4568.12,4958.54,4958.54,4568.12,0,0.0%,0,,
10/01/98,4528.07,4927.04,4927.04,4528.07,0,0.0%,0,,
09/30/98,4702.59,5098.6,5098.6,4702.59,0,0.0%,0,,
09/29/98,4801.26,5194.35,5194.35,4801.26,0,0.0%,0,,
09/28/98,4908.42,5293.44,5293.44,4908.42,0,0.0%,0,,
09/25/98,4745.75,5138.52,5138.52,4745.75,0,0.0%,0,,
09/23/98,4687.91,5068.93,5068.93,4687.91,0,0.0%,0,,
09/22/98,4524.03,4906.69,4906.69,4524.03,0,0.0%,0,,
09/21/98,4359.51,4751.63,4751.63,4359.51,0,0.0%,0,,
09/18/98,4459.5,4844.45,4844.45,4459.5,0,0.0%,0,,
09/17/98,4488.53,4869.02,4869.02,4488.53,0,0.0%,0,,
09/16/98,4636.35,5009.49,5009.49,4636.35,0,0.0%,0,,
09/15/98,4483.66,4846.3,4846.3,4483.66,0,0.0%,0,,
09/14/98,4415.6,4780.79,4780.79,4415.6,0,0.0%,0,,
09/11/98,4319.95,4694.44,4694.44,4319.95,0,0.0%,0,,
09/10/98,4457.16,4852.71,4852.71,4457.16,0,0.0%,0,,
09/09/98,4571,4975.3,4975.3,4571,0,0.0%,0,,
09/08/98,4642.85,5049.96,5049.96,4642.85,0,0.0%,0,,
09/07/98,4535.84,4954.33,4954.33,4535.84,0,0.0%,0,,
09/04/98,4409.38,4826.9,4826.9,4409.38,0,0.0%,0,,
09/03/98,4381.82,4791.1,4791.1,4381.82,0,0.0%,0,,
09/02/98,4492.19,4911.53,4911.53,4492.19,0,0.0%,0,,
09/01/98,4400.29,4806.96,4806.96,4400.29,0,0.0%,0,,
08/31/98,4479.85,4923.35,4923.35,4479.85,0,0.0%,0,,
08/28/98,4518.99,4986.32,4986.32,4518.99,0,0.0%,0,,
08/27/98,4707.45,5218.63,5218.63,4707.45,0,0.0%,0,,
08/26/98,4974.11,5531.96,5531.96,4974.11,0,0.0%,0,,
08/25/98,5319.28,5897.61,5897.61,5319.28,0,0.0%,0,,
08/24/98,5339.41,6035.1,6035.1,5339.41,0,0.0%,0,,
08/21/98,5442.89,6039.16,6039.16,5442.89,0,0.0%,0,,
08/20/98,5698.57,6314.39,6314.39,5698.57,0,0.0%,0,,
08/19/98,5752.76,6384.38,6384.38,5752.76,0,0.0%,0,,
08/18/98,5638.17,6273.35,6273.35,5638.17,0,0.0%,0,,
08/17/98,5543.21,6176.84,6176.84,5543.21,0,0.0%,0,,
08/14/98,5653.62,6290.95,6290.95,5653.62,0,0.0%,0,,
08/13/98,5575.8,6200.25,6200.25,5575.8,0,0.0%,0,,
08/12/98,5721.2,6332.68,6332.68,5721.2,0,0.0%,0,,
08/11/98,5696.83,6303.68,6303.68,5696.83,0,0.0%,0,,
08/07/98,6000.11,6643.32,6643.32,6000.11,0,0.0%,0,,
08/06/98,6067.58,6721.77,6721.77,6067.58,0,0.0%,0,,
08/05/98,6121.74,6780.4,6780.4,6121.74,0,0.0%,0,,
08/04/98,6287.32,6956,6956,6287.32,0,0.0%,0,,
08/03/98,6227.11,6887.71,6887.71,6227.11,0,0.0%,0,,
07/31/98,6350.31,7020.43,7020.43,6350.31,0,0.0%,0,,
07/30/98,6355.92,7022.17,7022.17,6355.92,0,0.0%,0,,
07/29/98,6239.01,6905.72,6905.72,6239.01,0,0.0%,0,,
07/28/98,6203.2,6882.86,6882.86,6203.2,0,0.0%,0,,
07/27/98,6205.08,6883.71,6883.71,6205.08,0,0.0%,0,,
07/24/98,6292.42,6993.62,6993.62,6292.42,0,0.0%,0,,
07/23/98,6404.82,7119.83,7119.83,6404.82,0,0.0%,0,,
07/22/98,6477.58,7201.4,7201.4,6477.58,0,0.0%,0,,
07/21/98,6547.72,7285.04,7285.04,6547.72,0,0.0%,0,,
07/20/98,6592.69,7332.53,7332.53,6592.69,0,0.0%,0,,
07/17/98,6693.81,7430.98,7430.98,6693.81,0,0.0%,0,,
07/16/98,6654.41,7392.47,7392.47,6654.41,0,0.0%,0,,
07/15/98,6564.88,7309.37,7309.37,6564.88,0,0.0%,0,,
07/14/98,6432.64,7164.49,7164.49,6432.64,0,0.0%,0,,
07/13/98,6362.01,7082.75,7082.75,6362.01,0,0.0%,0,,
07/10/98,6402.57,7116.32,7116.32,6402.57,0,0.0%,0,,
07/09/98,6416.33,7128,7128,6416.33,0,0.0%,0,,
07/08/98,6469.21,7175.52,7175.52,6469.21,0,0.0%,0,,
07/07/98,6493.89,7198.07,7198.07,6493.89,0,0.0%,0,,
07/06/98,6406.15,7101.4,7101.4,6406.15,0,0.0%,0,,
07/03/98,6296.78,7003.99,7003.99,6296.78,0,0.0%,0,,
07/02/98,6216.04,6921.15,6921.15,6216.04,0,0.0%,0,,
07/01/98,6103.03,6822.22,6822.22,6103.03,0,0.0%,0,,
06/30/98,6035.63,6771.61,6771.61,6035.63,0,0.0%,0,,
06/29/98,6050.13,6768.24,6768.24,6050.13,0,0.0%,0,,
06/26/98,6147.19,6874.27,6874.27,6147.19,0,0.0%,0,,
06/25/98,6200.64,6936,6936,6200.64,0,0.0%,0,,
06/24/98,6215.44,6952.04,6952.04,6215.44,0,0.0%,0,,
06/23/98,6052.47,6777.52,6777.52,6052.47,0,0.0%,0,,
06/22/98,5942.44,6684.15,6684.15,5942.44,0,0.0%,0,,
06/19/98,6158.12,6919.95,6919.95,6158.12,0,0.0%,0,,
06/18/98,6266.62,7043.27,7043.27,6266.62,0,0.0%,0,,
06/17/98,6248.55,7018,7018,6248.55,0,0.0%,0,,
06/15/98,5965.12,6720.45,6720.45,5965.12,0,0.0%,0,,
06/12/98,6137.76,6912.02,6912.02,6137.76,0,0.0%,0,,
06/11/98,6294.59,7084.71,7084.71,6294.59,0,0.0%,0,,
06/10/98,6350.58,7139.55,7139.55,6350.58,0,0.0%,0,,
06/09/98,6575.67,7386.26,7386.26,6575.67,0,0.0%,0,,
06/08/98,6629.05,7446.22,7446.22,6629.05,0,0.0%,0,,
06/05/98,6668.89,7491.11,7491.11,6668.89,0,0.0%,0,,
06/04/98,6710.93,7516.32,7516.32,6710.93,0,0.0%,0,,
06/03/98,6757.93,7569.88,7569.88,6757.93,0,0.0%,0,,
06/02/98,6717.42,7527.9,7527.9,6717.42,0,0.0%,0,,
06/01/98,6673.77,7487.93,7487.93,6673.77,0,0.0%,0,,
05/29/98,6795.3,7629.56,7629.56,6795.3,0,0.0%,0,,
05/28/98,6665.49,7465.59,7465.59,6665.49,0,0.0%,0,,
05/27/98,6649.58,7452.24,7452.24,6649.58,0,0.0%,0,,
05/26/98,7000.97,7842.09,7842.09,7000.97,0,0.0%,0,,
05/25/98,7100.38,7958.43,7958.43,7100.38,0,0.0%,0,,
05/22/98,7228.17,8098.78,8098.78,7228.17,0,0.0%,0,,
05/21/98,7257.36,8127.39,8127.39,7257.36,0,0.0%,0,,
05/20/98,7228.69,8085.5,8085.5,7228.69,0,0.0%,0,,
05/19/98,7262.79,8121.55,8121.55,7262.79,0,0.0%,0,,
05/18/98,7215.54,8079.45,8079.45,7215.54,0,0.0%,0,,
05/15/98,7211.84,8071.66,8071.66,7211.84,0,0.0%,0,,
05/14/98,7167.24,8019.26,8019.26,7167.24,0,0.0%,0,,
05/13/98,7176.75,8029.43,8029.43,7176.75,0,0.0%,0,,
05/12/98,7156.3,8016.03,8016.03,7156.3,0,0.0%,0,,
05/11/98,7321.25,8170.55,8170.55,7321.25,0,0.0%,0,,
05/08/98,7242.28,8075.51,8075.51,7242.28,0,0.0%,0,,
05/07/98,7224.4,8054.09,8054.09,7224.4,0,0.0%,0,,
05/06/98,7295.4,8120.17,8120.17,7295.4,0,0.0%,0,,
05/05/98,7295.9,8123.3,8123.3,7295.9,0,0.0%,0,,
05/04/98,7427.74,8264.21,8264.21,7427.74,0,0.0%,0,,
04/30/98,7392.66,8235.46,8235.46,7392.66,0,0.0%,0,,
04/29/98,7315.37,8181.23,8181.23,7315.37,0,0.0%,0,,
04/28/98,7267.67,8138.75,8138.75,7267.67,0,0.0%,0,,
04/24/98,7368.89,8258.64,8258.64,7368.89,0,0.0%,0,,
04/23/98,7390.76,8286.25,8286.25,7390.76,0,0.0%,0,,
04/22/98,7408.55,8310.08,8310.08,7408.55,0,0.0%,0,,
04/21/98,7390.86,8358.7,8358.7,7390.86,0,0.0%,0,,
04/20/98,7485.45,8358.7,8358.7,7485.45,0,0.0%,0,,
04/17/98,7316.1,8194.71,8194.71,7316.1,0,0.0%,0,,
04/16/98,7335.98,8201.38,8201.38,7335.98,0,0.0%,0,,
04/15/98,7336.93,8199.94,8199.94,7336.93,0,0.0%,0,,
04/14/98,7198.05,8048.89,8048.89,7198.05,0,0.0%,0,,
04/09/98,7094.96,7948.92,7948.92,7094.96,0,0.0%,0,,
04/08/98,7103.04,7948.92,7948.92,7103.04,0,0.0%,0,,
04/07/98,7134.5,7982.11,7982.11,7134.5,0,0.0%,0,,
04/06/98,7098.94,7940.26,7940.26,7098.94,0,0.0%,0,,
04/03/98,7004.27,7827.99,7827.99,7004.27,0,0.0%,0,,
04/02/98,6972.41,7778.02,7778.02,6972.41,0,0.0%,0,,
04/01/98,6891.42,7710.81,7710.81,6891.42,0,0.0%,0,,
03/31/98,6749.22,7579,7579,6749.22,0,0.0%,0,,
03/30/98,6715.23,7530.96,7530.96,6715.23,0,0.0%,0,,
03/27/98,6667.18,7473.12,7473.12,6667.18,0,0.0%,0,,
03/26/98,6548.43,7349.64,7349.64,6548.43,0,0.0%,0,,
03/25/98,6518.45,7314.19,7314.19,6518.45,0,0.0%,0,,
03/24/98,6439.21,7230.22,7230.22,6439.21,0,0.0%,0,,
03/23/98,6383.64,7166.07,7166.07,6383.64,0,0.0%,0,,
03/20/98,6393.99,7179.69,7179.69,6393.99,0,0.0%,0,,
03/19/98,6454.79,7244.52,7244.52,6454.79,0,0.0%,0,,
03/18/98,6425.94,6296,6296,6425.94,0,0.0%,0,,
03/17/98,6507.42,7293.88,7293.88,6507.42,0,0.0%,0,,
03/16/98,6495.52,7282.31,7282.31,6495.52,0,0.0%,0,,
03/13/98,6420.22,7204.69,7204.69,6420.22,0,0.0%,0,,
03/12/98,6405.23,7200.65,7200.65,6405.23,0,0.0%,0,,
03/11/98,6384.27,7178.56,7178.56,6384.27,0,0.0%,0,,
03/10/98,6273.35,7056.77,7056.77,6273.35,0,0.0%,0,,
03/09/98,6205.32,6998.35,6998.35,6205.32,0,0.0%,0,,
03/06/98,6122.73,6922.83,6922.83,6122.73,0,0.0%,0,,
03/05/98,6062.6,6861.79,6861.79,6062.6,0,0.0%,0,,
03/04/98,6247.03,7051.96,7051.96,6247.03,0,0.0%,0,,
03/03/98,6310.44,7122.26,7122.26,6310.44,0,0.0%,0,,
03/02/98,6347.25,7166.71,7166.71,6347.25,0,0.0%,0,,
02/27/98,6283.14,7095.69,7095.69,6283.14,0,0.0%,0,,
02/26/98,6207.73,6996.18,6996.18,6207.73,0,0.0%,0,,
02/25/98,6093.84,6873.83,6873.83,6093.84,0,0.0%,0,,
02/24/98,6012.09,6787.97,6787.97,6012.09,0,0.0%,0,,
02/23/98,6049.87,6826.02,6826.02,6049.87,0,0.0%,0,,
02/20/98,6031.7,6802.52,6802.52,6031.7,0,0.0%,0,,
02/19/98,6031.08,6800.88,6800.88,6031.08,0,0.0%,0,,
02/18/98,6043.6,6813.22,6813.22,6043.6,0,0.0%,0,,
02/17/98,6001.55,6296,6296,6001.55,0,0.0%,0,,
02/16/98,5940.67,7096,7096,5940.67,0,0.0%,0,,
02/13/98,5902.19,6656.97,6656.97,5902.19,0,0.0%,0,,
02/12/98,5879.3,6631.85,6631.85,5879.3,0,0.0%,0,,
02/11/98,5934.61,6679.13,6679.13,5934.61,0,0.0%,0,,
02/10/98,5933.56,6664.28,6664.28,5933.56,0,0.0%,0,,
02/09/98,5936.85,6664.65,6664.65,5936.85,0,0.0%,0,,
02/06/98,5901.01,6620.48,6620.48,5901.01,0,0.0%,0,,
02/05/98,5887.16,6296,6296,5887.16,0,0.0%,0,,
02/04/98,5796.28,6506.69,6506.69,5796.28,0,0.0%,0,,
02/03/98,5854.6,6569.39,6569.39,5854.6,0,0.0%,0,,
02/02/98,5923.79,6644.69,6644.69,5923.79,0,0.0%,0,,
01/30/98,5830.29,6550.28,6550.28,5830.29,0,0.0%,0,,
01/29/98,5782.81,6507.96,6507.96,5782.81,0,0.0%,0,,
01/28/98,5615.61,6344.31,6344.31,5615.61,0,0.0%,0,,
01/27/98,5456.71,6183.79,6183.79,5456.71,0,0.0%,0,,
01/26/98,5422.79,6146.13,6146.13,5422.79,0,0.0%,0,,
01/23/98,5357.41,6087.5,6087.5,5357.41,0,0.0%,0,,
01/22/98,5361.79,6077.58,6077.58,5361.79,0,0.0%,0,,
01/21/98,5358.59,6074.7,6074.7,5358.59,0,0.0%,0,,
01/20/98,5297.74,6012.4,6012.4,5297.74,0,0.0%,0,,
01/19/98,5226.18,5938.3,5938.3,5226.18,0,0.0%,0,,
01/16/98,5162.99,5868.35,5868.35,5162.99,0,0.0%,0,,
01/15/98,5114.4,5813.26,5813.26,5114.4,0,0.0%,0,,
01/14/98,5110.86,5807.94,5807.94,5110.86,0,0.0%,0,,
01/13/98,5003.89,5691.61,5691.61,5003.89,0,0.0%,0,,
01/12/98,4908.1,5596.59,5596.59,4908.1,0,0.0%,0,,
01/09/98,5282.29,5990.63,5990.63,5282.29,0,0.0%,0,,
01/08/98,5348.63,6057.23,6057.23,5348.63,0,0.0%,0,,
01/07/98,5365.66,6073.89,6073.89,5365.66,0,0.0%,0,,
01/06/98,5435.79,6154.87,6154.87,5435.79,0,0.0%,0,,
01/05/98,5460.99,6190.37,6190.37,5460.99,0,0.0%,0,,
12/31/97,5465.6,6202.31,6202.31,5465.6,0,0.0%,0,,
12/30/97,5445.47,6169.25,6169.25,5445.47,0,0.0%,0,,
12/29/97,5404.73,6130.32,6130.32,5404.73,0,0.0%,0,,
12/24/97,5372.09,6090.95,6090.95,5372.09,0,0.0%,0,,
12/23/97,5385.53,6104.6,6104.6,5385.53,0,0.0%,0,,
12/22/97,5328.25,6042.34,6042.34,5328.25,0,0.0%,0,,
12/19/97,5339.06,6049.86,6049.86,5339.06,0,0.0%,0,,
12/18/97,5454.17,6168.84,6168.84,5454.17,0,0.0%,0,,
12/17/97,5451.8,6170.03,6170.03,5451.8,0,0.0%,0,,
12/15/97,5332.82,6058.9,6058.9,5332.82,0,0.0%,0,,
12/12/97,5232.08,5951.48,5951.48,5232.08,0,0.0%,0,,
12/11/97,5237.08,5953.83,5953.83,5237.08,0,0.0%,0,,
12/10/97,5381.45,6156.1,6156.1,5381.45,0,0.0%,0,,
12/09/97,5431.31,6158.83,6158.83,5431.31,0,0.0%,0,,
12/08/97,5423.78,6156.09,6156.09,5423.78,0,0.0%,0,,
12/05/97,5422.42,6160.14,6160.14,5422.42,0,0.0%,0,,
12/04/97,5519.72,6262.74,6262.74,5519.72,0,0.0%,0,,
12/03/97,5552.74,6296.81,6296.81,5552.74,0,0.0%,0,,
12/02/97,5587.01,6341.61,6341.61,5587.01,0,0.0%,0,,
12/01/97,5571.4,6324.52,6324.52,5571.4,0,0.0%,0,,
11/28/97,5565.66,6326.26,6326.26,5565.66,0,0.0%,0,,
11/27/97,5616.24,6378.65,6378.65,5616.24,0,0.0%,0,,
11/26/97,5585.56,6344.54,6344.54,5585.56,0,0.0%,0,,
11/25/97,5621.39,6379.2,6379.2,5621.39,0,0.0%,0,,
11/24/97,5631.43,6397.22,6397.22,5631.43,0,0.0%,0,,
11/21/97,5630.83,6405.91,6405.91,5630.83,0,0.0%,0,,
11/20/97,5654.7,6422.82,6422.82,5654.7,0,0.0%,0,,
11/19/97,5628.51,6391.96,6391.96,5628.51,0,0.0%,0,,
11/18/97,5655.81,6418.99,6418.99,5655.81,0,0.0%,0,,
11/17/97,5655.35,6427.84,6427.84,5655.35,0,0.0%,0,,
11/14/97,5605.26,6373.72,6373.72,5605.26,0,0.0%,0,,
11/13/97,5731.67,6512.62,6512.62,5731.67,0,0.0%,0,,
11/12/97,5759.53,6540.85,6540.85,5759.53,0,0.0%,0,,
11/11/97,5877.77,6659.51,6659.51,5877.77,0,0.0%,0,,
11/10/97,5840.25,6605.21,6605.21,5840.25,0,0.0%,0,,
11/07/97,5763.13,6524.83,6524.83,5763.13,0,0.0%,0,,
11/06/97,5992.6,6749.3,6749.3,5992.6,0,0.0%,0,,
11/05/97,6028.59,6780.52,6780.52,6028.59,0,0.0%,0,,
11/04/97,5998.88,6749.74,6749.74,5998.88,0,0.0%,0,,
11/03/97,5974.72,6729.89,6729.89,5974.72,0,0.0%,0,,
10/31/97,5830.67,6589.12,6589.12,5830.67,0,0.0%,0,,
10/30/97,5550.86,6294.9,6294.9,5550.86,0,0.0%,0,,
10/29/97,5680.16,6423.38,6423.38,5680.16,0,0.0%,0,,
10/28/97,5273.79,6007.36,6007.36,5273.79,0,0.0%,0,,
10/27/97,5987.35,6678.1,6678.1,5987.35,0,0.0%,0,,
10/24/97,6384.48,7168.81,7168.81,6384.48,0,0.0%,0,,
10/23/97,6322.07,7094.19,7094.19,6322.07,0,0.0%,0,,
10/22/97,6631,7420.02,7420.02,6631,0,0.0%,0,,
10/21/97,6603.2,7384.41,7384.41,6603.2,0,0.0%,0,,
10/20/97,6525.93,7294.34,7294.34,6525.93,0,0.0%,0,,
10/17/97,6495.52,7257.01,7257.01,6495.52,0,0.0%,0,,
10/16/97,6567.44,7335.25,7335.25,6567.44,0,0.0%,0,,
10/15/97,6512.97,7282.39,7282.39,6512.97,0,0.0%,0,,
10/14/97,6540.6,7302.73,7302.73,6540.6,0,0.0%,0,,
10/13/97,6538.17,7297.12,7297.12,6538.17,0,0.0%,0,,
10/10/97,6488.17,7237.62,7237.62,6488.17,0,0.0%,0,,
10/09/97,6506.32,7248.99,7248.99,6506.32,0,0.0%,0,,
10/08/97,6545.61,7296.57,7296.57,6545.61,0,0.0%,0,,
10/07/97,6512.57,7262.11,7262.11,6512.57,0,0.0%,0,,
10/06/97,6485.23,7237.35,7237.35,6485.23,0,0.0%,0,,
10/03/97,6465.99,7214.01,7214.01,6465.99,0,0.0%,0,,
10/02/97,6430.1,7174.28,7174.28,6430.1,0,0.0%,0,,
10/01/97,6384.68,7130.22,7130.22,6384.68,0,0.0%,0,,
09/30/97,6377.92,7123.38,7123.38,6377.92,0,0.0%,0,,
09/29/97,6340.28,7084.39,7084.39,6340.28,0,0.0%,0,,
09/26/97,6369.85,7101.25,7101.25,6369.85,0,0.0%,0,,
09/25/97,6355.11,7094.71,7094.71,6355.11,0,0.0%,0,,
09/23/97,6302.21,7057.76,7057.76,6302.21,0,0.0%,0,,
09/22/97,6392.62,7155.42,7155.42,6392.62,0,0.0%,0,,
09/19/97,6401.86,7177.19,7177.19,6401.86,0,0.0%,0,,
09/18/97,6417.42,7191.75,7191.75,6417.42,0,0.0%,0,,
09/17/97,6416.26,7191.82,7191.82,6416.26,0,0.0%,0,,
09/16/97,6369.9,7145.83,7145.83,6369.9,0,0.0%,0,,
09/15/97,6402.95,7179.46,7179.46,6402.95,0,0.0%,0,,
09/12/97,6397.22,7168.74,7168.74,6397.22,0,0.0%,0,,
09/11/97,6401.03,7171.98,7171.98,6401.03,0,0.0%,0,,
09/10/97,6533.23,7311.32,7311.32,6533.23,0,0.0%,0,,
09/09/97,6580.93,7353.32,7353.32,6580.93,0,0.0%,0,,
09/08/97,6620.78,7393.18,7393.18,6620.78,0,0.0%,0,,
09/05/97,6634.05,7400.24,7400.24,6634.05,0,0.0%,0,,
09/04/97,6577.41,7336.89,7336.89,6577.41,0,0.0%,0,,
09/03/97,6552.24,7317.85,7317.85,6552.24,0,0.0%,0,,
09/02/97,6513.11,7273.23,7273.23,6513.11,0,0.0%,0,,
09/01/97,6495.98,7255.48,7255.48,6495.98,0,0.0%,0,,
08/29/97,6539.4,7306.98,7306.98,6539.4,0,0.0%,0,,
08/28/97,6602.46,7380.35,7380.35,6602.46,0,0.0%,0,,
08/27/97,6614.3,7391.23,7391.23,6614.3,0,0.0%,0,,
08/26/97,6608.92,7378.62,7378.62,6608.92,0,0.0%,0,,
08/25/97,6627.3,7398.58,7398.58,6627.3,0,0.0%,0,,
08/22/97,6575.86,7347.94,7347.94,6575.86,0,0.0%,0,,
08/21/97,6686.27,7463.07,7463.07,6686.27,0,0.0%,0,,
08/20/97,6660.13,7437.82,7437.82,6660.13,0,0.0%,0,,
08/19/97,6629.33,7397.25,7397.25,6629.33,0,0.0%,0,,
08/18/97,6602.61,7361.34,7361.34,6602.61,0,0.0%,0,,
08/15/97,6665.92,7439.85,7439.85,6665.92,0,0.0%,0,,
08/14/97,6764.07,7530.29,7530.29,6764.07,0,0.0%,0,,
08/13/97,6776.67,7537.99,7537.99,6776.67,0,0.0%,0,,
08/12/97,6822.52,7579.95,7579.95,6822.52,0,0.0%,0,,
08/11/97,6833.63,7583.09,7583.09,6833.63,0,0.0%,0,,
08/08/97,6848.45,7599.2,7599.2,6848.45,0,0.0%,0,,
08/07/97,6871.82,7614.36,7614.36,6871.82,0,0.0%,0,,
08/06/97,6812.21,7546.8,7546.8,6812.21,0,0.0%,0,,
08/05/97,6759.21,7492.69,7492.69,6759.21,0,0.0%,0,,
08/04/97,6712.46,7445.19,7445.19,6712.46,0,0.0%,0,,
